Service Point Name,Operations,Latitude,Longitude,Address,Location Details,total_capacity_kg,Service Point_x,total_kg,avg_kg,total_bags,avg_bags,Service Point_y,tasks_per_week,weekly_fill_pct,avg_fill_pct,container_count
"Pijlkruidstraat 32, 2651MR te Berkel en Rodenrijs",Textile Collection,51.9898427,4.4676813,"32, Pijlkruidstraat, Parkwijk, Weidebloemwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 MR, Netherlands",0,0.0,"Pijlkruidstraat 32, 2651MR te Berkel en Rodenrijs",7.0,7.0,2.0,2.0,"Pijlkruidstraat 32, 2651MR te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
NGK Het Baken,Textile Collection,51.9934092,4.5136473,"Het Baken, Anthonie van Dijcklaan, Oosteindsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 TP, Netherlands",0,0.0,NGK Het Baken,4478.8099999999995,172.26192307692307,1018.0,36.357142857142854,NGK Het Baken,0.7091932457786116,1.0,1.0,0
De Regenboog,Textile Collection,52.2561357,4.4886896,"De Regenboog, Ambachtsweg, Noordwijkerhout, Noordwijk, South Holland, Netherlands, 2211 JK, Netherlands",0,0.0,De Regenboog,3611.91,144.47639999999998,819.0,31.5,De Regenboog,0.6697936210131332,1.0,1.0,0
Wereldwijs,Textile Collection,52.2313789,4.4383003,"Wereldwijs, Strandplevier, Het Vinkeveld, Noordwijk-Binnen, Noordwijk, South Holland, Netherlands, 2201 XJ, Netherlands",0,0.0,Wereldwijs,2350.09,90.38807692307692,499.0,19.192307692307693,Wereldwijs,0.6829268292682927,1.0,1.0,0
"Sterrenweg 3-B, 2651HZ te Berkel en Rodenrijs",Textile Collection,52.0029543,4.4843032,"3b, Sterrenweg, Sterrenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 HZ, Netherlands",0,0.0,"Sterrenweg 3-B, 2651HZ te Berkel en Rodenrijs",10.5,10.5,3.0,3.0,"Sterrenweg 3-B, 2651HZ te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Oostmeerlaan 50, 2652AD te Berkel en Rodenrijs",Textile Collection,51.99975,4.463572,"50, Oostmeerlaan, Parkwijk, Rivierenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 AD, Netherlands",0,0.0,"Oostmeerlaan 50, 2652AD te Berkel en Rodenrijs",3.5,3.5,1.0,1.0,"Oostmeerlaan 50, 2652AD te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Opaal 28, 2651SN te Berkel en Rodenrijs",Textile Collection,52.0041228,4.4951919,"28, Opaal, Edelsteenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 SN, Netherlands",0,0.0,"Opaal 28, 2651SN te Berkel en Rodenrijs",3.5,3.5,1.0,1.0,"Opaal 28, 2651SN te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Blauwborst 29, 2651RD te Berkel en Rodenrijs",Textile Collection,51.9879718,4.4658234,"29, Blauwborst, Parkwijk, Vogelwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 RD, Netherlands",0,0.0,"Blauwborst 29, 2651RD te Berkel en Rodenrijs",7.93,7.93,2.0,2.0,"Blauwborst 29, 2651RD te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Smaragd 58, 2651RW te Berkel en Rodenrijs",Textile Collection,52.0051578,4.496818,"60, Smaragd, Edelsteenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 RW, Netherlands",0,0.0,"Smaragd 58, 2651RW te Berkel en Rodenrijs",7.0,7.0,2.0,2.0,"Smaragd 58, 2651RW te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Koestraat 119, 2871DP te Schoonhoven",Textile Collection,51.9482467,4.8504384,"119, Koestraat, Schoonhoven, Krimpenerwaard, South Holland, Netherlands, 2871 DP, Netherlands",0,0.0,"Koestraat 119, 2871DP te Schoonhoven",58.6,29.3,12.0,6.0,"Koestraat 119, 2871DP te Schoonhoven",0.0525328330206379,1.0,1.0,0
"Verfmolen 7, 2665SC te Bleiswijk",Textile Collection,52.0150933,4.545064,"7, Verfmolen, Korenmolenhoek, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 SC, Netherlands",0,0.0,"Verfmolen 7, 2665SC te Bleiswijk",10.5,10.5,3.0,3.0,"Verfmolen 7, 2665SC te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Lies Frankenweg 24, 2652LS te Berkel en Rodenrijs",Textile Collection,51.9859291,4.4521726,"24, Lies Frankenweg, Gouden Podium, Westpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 LS, Netherlands",0,0.0,"Lies Frankenweg 24, 2652LS te Berkel en Rodenrijs",3.97,3.97,1.0,1.0,"Lies Frankenweg 24, 2652LS te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Harry Banninklaan 64, 2652NB te Berkel en Rodenrijs",Textile Collection,51.9940021,4.4531139,"64, Harry Banninklaan, Gouden Harp, Westpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 NB, Netherlands",0,0.0,"Harry Banninklaan 64, 2652NB te Berkel en Rodenrijs",37.07,12.356666666666667,9.0,3.0,"Harry Banninklaan 64, 2652NB te Berkel en Rodenrijs",0.07879924953095685,1.0,1.0,0
"De Eilanden 76, 2662AP te Bergschenhoek",Textile Collection,51.9873107,4.4920491,"77, De Eilanden, Eilandenbuurt, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2662 AP, Netherlands",0,0.0,"De Eilanden 76, 2662AP te Bergschenhoek",19.74,19.74,5.0,5.0,"De Eilanden 76, 2662AP te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"van der Hoevenlaan 15, 2651DE te Berkel en Rodenrijs",Textile Collection,51.9913761,4.4776484,"15, van der Hoevenlaan, Parkwijk, Berkel, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 DE, Netherlands",0,0.0,"van der Hoevenlaan 15, 2651DE te Berkel en Rodenrijs",11.84,11.84,3.0,3.0,"van der Hoevenlaan 15, 2651DE te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Tjeerd Kuipersstraat 14, 2662GM te Bergschenhoek",Textile Collection,51.9934251,4.4910779,"14, Tjeerd Kuipersstraat, Beemdenbuurt, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2662 GM, Netherlands",0,0.0,"Tjeerd Kuipersstraat 14, 2662GM te Bergschenhoek",0.0,0.0,0.0,0.0,"Tjeerd Kuipersstraat 14, 2662GM te Bergschenhoek",0.02626641651031895,0.0,0.0,0
"Koekoeksbloemstraat 6, 2651ME te Berkel en Rodenrijs",Textile Collection,51.9913086,4.4678892,"6, Koekoeksbloemstraat, Parkwijk, Weidebloemwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 ME, Netherlands",0,0.0,"Koekoeksbloemstraat 6, 2651ME te Berkel en Rodenrijs",7.9,7.9,2.0,2.0,"Koekoeksbloemstraat 6, 2651ME te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Maria enzersdorflaan 39, 2661 te Bergschenhoek",Textile Collection,51.9911265,4.4904351,"39, Maria Enzersdorflaan, Boterdorpse Zoom, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 KP, Netherlands",0,0.0,"Maria enzersdorflaan 39, 2661 te Bergschenhoek",7.9,7.9,2.0,2.0,"Maria enzersdorflaan 39, 2661 te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Berkelsekade 13, 2652CS te Berkel en Rodenrijs",Textile Collection,51.9978565,4.4628648,"14, Berkelsekade, Parkwijk, Meerpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 CS, Netherlands",0,0.0,"Berkelsekade 13, 2652CS te Berkel en Rodenrijs",198.5,39.7,34.0,6.8,"Berkelsekade 13, 2652CS te Berkel en Rodenrijs",0.13133208255159476,1.0,1.0,0
"Rietveldstraat 257, 2662HN te Bergschenhoek",Textile Collection,51.9966949,4.4944791,"201, Rietveldstraat, Ackerse Zoom, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2662 HL, Netherlands",0,0.0,"Rietveldstraat 257, 2662HN te Bergschenhoek",0.0,0.0,0.0,0.0,"Rietveldstraat 257, 2662HN te Bergschenhoek",0.02626641651031895,0.0,0.0,0
"Louis Paul Boonstraat 59, 2652KC te Berkel en Rodenrijs",Textile Collection,51.9894553,4.4642277,"59, Louis Paul Boonstraat, Gouden Uil, Westpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 KC, Netherlands",0,0.0,"Louis Paul Boonstraat 59, 2652KC te Berkel en Rodenrijs",8.52,4.26,5.0,1.6666666666666667,"Louis Paul Boonstraat 59, 2652KC te Berkel en Rodenrijs",0.06566604127579738,1.0,1.0,0
"Nachtegaallaan 79, 2665EG te Bleiswijk",Textile Collection,52.007467,4.5388049,"79, Nachtegaallaan, Oosthoekeind, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 EG, Netherlands",0,0.0,"Nachtegaallaan 79, 2665EG te Bleiswijk",27.22,27.22,6.0,6.0,"Nachtegaallaan 79, 2665EG te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Rembrandtlaan 7, 2661SJ te Bergschenhoek",Textile Collection,51.9991445,4.5017783,"7, Rembrandtlaan, Oosteindsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 SJ, Netherlands",0,0.0,"Rembrandtlaan 7, 2661SJ te Bergschenhoek",10.09,5.045,2.0,1.0,"Rembrandtlaan 7, 2661SJ te Bergschenhoek",0.0525328330206379,1.0,1.0,0
"Beukenlaan 221, 2665DG te Bleiswijk",Textile Collection,52.0094472,4.5469392,"221, Beukenlaan, Hoekeindse Zoom, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 DG, Netherlands",0,0.0,"Beukenlaan 221, 2665DG te Bleiswijk",11.84,11.84,3.0,3.0,"Beukenlaan 221, 2665DG te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Nachtegaallaan 94, 2665EJ te Bleiswijk",Textile Collection,52.0081208,4.5394272,"67, Gruttostraat, Oosthoekeind, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 EL, Netherlands",0,0.0,"Nachtegaallaan 94, 2665EJ te Bleiswijk",0.0,0.0,0.0,0.0,"Nachtegaallaan 94, 2665EJ te Bleiswijk",0.02626641651031895,0.0,0.0,0
"Walmolen 20, 2665SE te Bleiswijk",Textile Collection,52.01448,4.5447476,"20, Walmolen, Korenmolenhoek, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 SE, Netherlands",0,0.0,"Walmolen 20, 2665SE te Bleiswijk",19.74,19.74,5.0,5.0,"Walmolen 20, 2665SE te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Julianalaan 95, 2661EK te Bergschenhoek",Textile Collection,51.9867921,4.5072174,"95, Julianalaan, Dorp, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 EK, Netherlands",0,0.0,"Julianalaan 95, 2661EK te Bergschenhoek",4.54,4.54,1.0,1.0,"Julianalaan 95, 2661EK te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Frans Halslaan 12, 2661RX te Bergschenhoek",Textile Collection,51.9980693,4.5014775,"12, Frans Halslaan, Oosteindsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 RX, Netherlands",0,0.0,"Frans Halslaan 12, 2661RX te Bergschenhoek",9.38,9.38,2.0,2.0,"Frans Halslaan 12, 2661RX te Bergschenhoek",0.02626641651031895,1.0,1.0,0
Reakt,Textile Collection,51.8490731,4.3975212,"74, Albrandswaardsedijk, Poortugaal, Albrandswaard, South Holland, Netherlands, 3172 TJ, Netherlands",0,0.0,Reakt,1218.31,243.66199999999998,257.0,51.4,Reakt,0.13133208255159476,1.0,1.0,0
"Spechtstraat 6, Haastrecht",Textile Collection,51.997513,4.7750683,"4, Spechtstraat, Haastrecht, Krimpenerwaard, South Holland, Netherlands, 2851 VL, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Stichting Linquenda,Textile Collection,52.0361219,4.8668229,"10, Kastanjeweg, Tappersheul, Oudewater, Utrecht, Netherlands, 3421 TD, Netherlands",0,0.0,Stichting Linquenda,5830.92,1457.73,940.0,313.3333333333333,Stichting Linquenda,0.09193245778611633,1.0,1.0,0
Blauwe Aventurijn,Textile Collection,52.0689128,5.1276213,"Basisschool de Blauwe Aventurijn, Huis ten Boschlaan, Tolsteeg en Rotsoord, Utrecht, Netherlands, 3523 HM, Netherlands",0,0.0,Blauwe Aventurijn,5276.27,97.7087037037037,979.0,17.8,Blauwe Aventurijn,1.431519699812383,1.0,1.0,0
Manfree,Textile Collection,52.6893694,4.8345602,"24, Newtonstraat, Bedrijventerrein, Pannekeet, Heerhugowaard, Dijk en Waard, North Holland, Netherlands, 1704 SB, Netherlands",0,0.0,Manfree,1190.0,1190.0,0.0,0.0,Manfree,0.013133208255159476,1.0,1.0,0
Love4yourcloset (nr. 9),Textile Collection,52.0444865,4.6613766,"11, Maalderij, Zeeheldenbuurt, Waddinxveen, South Holland, Netherlands, 2741 LL, Netherlands",0,0.0,Love4yourcloset (nr. 9),83.52,16.704,15.0,3.0,Love4yourcloset (nr. 9),0.13133208255159476,1.0,1.0,0
SV Charlois,Textile Collection,51.8789937,4.47205,"SV Charlois, 665, Oldegaarde, Charlois, Rotterdam, South Holland, Netherlands, 3084 AA, Netherlands",0,0.0,SV Charlois,1909.0,1909.0,0.0,0.0,SV Charlois,0.013133208255159476,1.0,1.0,0
Trelleborg Ridderkerk,Textile Collection,51.8684622,4.6041801,"15, Verlengde Kerkweg, Ridderkerk, South Holland, Netherlands, 2985 AZ, Netherlands",0,0.0,Trelleborg Ridderkerk,203.46,203.46,46.0,46.0,Trelleborg Ridderkerk,0.02626641651031895,1.0,1.0,0
Kerk Woubrugge elektronica,Textile Collection,52.1699021,4.6383971,"PKN Gereformeerd, van Hemessenkade, Woubrugge, Kaag en Braassem, South Holland, Netherlands, 2481 BH, Netherlands",Kerk Woubrugge elektronica,250.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
Voorwegschool,Textile Collection,52.342925,4.6238294,"Basisschool Voorweg, Voorweg, Heemstede, North Holland, Netherlands, 2103 SR, Netherlands",Voorwegschool,250.0,Voorwegschool,1706.77,56.89233333333333,387.0,12.483870967741936,Voorwegschool,0.801125703564728,1.0,0.22756933333333335,1
IKC Wereldwijs,Textile Collection,52.2952505,4.6914988,"IKC Wereldwijs, Graan voor Visch, Hoofddorp, Haarlemmermeer, North Holland, Netherlands, 2132 VN, Netherlands",IKC Wereldwijs,250.0,IKC Wereldwijs,3678.08,122.60266666666666,821.0,26.483870967741936,IKC Wereldwijs,0.801125703564728,1.0,0.49041066666666666,1
Joris de Witte,Textile Collection,52.1944582,4.47812,"Clare Lennarthof, Morsebel, Oegstgeest, South Holland, Netherlands, 2343 BT, Netherlands",Joris de Witte,250.0,Joris de Witte,3398.0299999999997,106.18843749999999,724.0,22.625,Joris de Witte,0.8405253283302064,1.0,0.42475375,1
IBS Er Riseleh,Textile Collection,52.1504341,4.488054,"Basisschool Er Risèlèh, Stadhouderslaan, Staalwijk, Leiden, South Holland, Netherlands, 2313 ZE, Netherlands",IBS Er Riseleh,250.0,IBS Er Riseleh,2527.61,76.59424242424242,550.0,16.666666666666668,IBS Er Riseleh,0.8667917448405253,1.0,0.3063769696969697,1
Kerk Pernis - Burg. van Esstraat 46,Textile Collection,51.8909833,4.3874851,"46, Burgemeester van Esstraat, Pernis, Rotterdam, South Holland, Netherlands, 3195 AG, Netherlands",0,0.0,Kerk Pernis - Burg. van Esstraat 46,5873.92,172.76235294117646,1235.0,36.3235294117647,Kerk Pernis - Burg. van Esstraat 46,0.8930581613508444,1.0,1.0,0
Bremmer schoenen,Textile Collection,52.0441207,4.6573727,"Bremmer Schoenen, 177, Kerkweg-Oost, Centrum, Waddinxveen, South Holland, Netherlands, 2741 HD, Netherlands",0,0.0,Bremmer schoenen,486.93,81.155,100.0,16.666666666666668,Bremmer schoenen,0.1575984990619137,1.0,1.0,0
Plug,Textile Collection,52.4082145,4.8879839,"51, Computerweg, Cornelis Douwesterrein, Noord, Amsterdam, North Holland, Netherlands, 1033 RH, Netherlands",0,0.0,Plug,372.26,93.065,67.0,16.75,Plug,0.1050656660412758,1.0,1.0,0
Stichting Milli Gorus Cafer-i Sadık,Textile Collection,52.3611913,4.8057827,"2, Groenpad, Osdorp, Nieuw-West, Amsterdam, North Holland, Netherlands, 1068 EB, Netherlands",Stichting Milli Gorus Cafer-i Sadık,250.0,Stichting Milli Gorus Cafer-i Sadık,7133.48,198.1522222222222,1334.0,36.054054054054056,Stichting Milli Gorus Cafer-i Sadık,0.9587242026266417,1.0,0.7926088888888888,1
Dorpsschool De Bron,Textile Collection,52.0543737,4.692503,"21, Dorpsweg, Reeuwijk-Dorp, Reeuwijk, Bodegraven-Reeuwijk, South Holland, Netherlands, 2811 KG, Netherlands",Dorpsschool De Bron,250.0,Dorpsschool De Bron,4043.6,130.43870967741935,840.0,27.096774193548388,Dorpsschool De Bron,0.8142589118198875,1.0,0.5217548387096774,1
Sportcentrum de Trits,Textile Collection,52.2197294,5.2863458,"2A, Goeman Borgesiuslaan, Baarn, Utrecht, Netherlands, 3741 CR, Netherlands",0,0.0,Sportcentrum de Trits,171.62,42.905,30.0,7.5,Sportcentrum de Trits,0.1050656660412758,1.0,1.0,0
Running&Walkingcenter,Textile Collection,52.128461,4.6633478,"Running & Walkingcenter, 414, Raadhuisstraat, Hoge Zijde, Alphen aan den Rijn, South Holland, Netherlands, 2406 LE, Netherlands",0,0.0,Running&Walkingcenter,111.18,22.236,19.0,3.8,Running&Walkingcenter,0.13133208255159476,1.0,1.0,0
De Bresser Topmovers,Textile Collection,51.582687,5.192507,"De Bresser Verhuizingen, 13, Schijfstraat, Kerkhoven, Oisterwijk, North Brabant, Netherlands, 5061 KA, Netherlands",0,0.0,De Bresser Topmovers,1440.0,720.0,1.0,1.0,De Bresser Topmovers,0.039399624765478425,1.0,1.0,0
Sevim Akbulut,Textile Collection,51.9193134,4.4674752,"32, Josephstraat, Chinatown, Oude Westen, Centrum, Rotterdam, South Holland, Netherlands, 3014 TP, Netherlands",0,0.0,Sevim Akbulut,1596.6399999999999,228.09142857142857,335.0,47.857142857142854,Sevim Akbulut,0.18386491557223267,1.0,1.0,0
Basisschool de Hoogakker,Textile Collection,51.7270279,5.4362384,"25, Schoolstraat, Pelgrimsche Hoeve, Nuland, 's-Hertogenbosch, North Brabant, Netherlands, 5391 AX, Netherlands",Basisschool de Hoogakker,500.0,Basisschool de Hoogakker,8807.07,238.02891891891892,1673.0,44.026315789473685,Basisschool de Hoogakker,0.9849906191369606,1.0,0.47605783783783784,2
Milieustraat Lansingerland,Textile Collection,51.9864734,4.5196176,"51, Bosland, Hoeksekade, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 DV, Netherlands",Milieustraat Lansingerland,1000.0,Milieustraat Lansingerland,90424.38,685.0331818181819,19709.0,153.9765625,Milieustraat Lansingerland,3.414634146341464,1.0,0.6850331818181818,4
Reinis - Sterrenhof,Textile Collection,51.8417932,4.3232644,"New York Pizza, 32, Sterrenhof, Sterrenkwartier, Spijkenisse, Nissewaard, South Holland, Netherlands, 3204 AT, Netherlands",Reinis - Sterrenhof,250.0,Reinis - Sterrenhof,14925.15,179.8210843373494,3115.0,37.083333333333336,Reinis - Sterrenhof,2.193245778611632,1.0,0.7192843373493976,1
Reinis - Nico de Regtplein,Textile Collection,51.86192,4.236245,"Gall & Gall, 9, Nico de Regtplein, Heenvliet, Nissewaard, South Holland, Netherlands, 3218 XW, Netherlands",Reinis - Nico de Regtplein,1000.0,Reinis - Nico de Regtplein,30349.35,410.12635135135133,6366.0,86.02702702702703,Reinis - Nico de Regtplein,1.9437148217636024,1.0,0.41012635135135134,4
Reinis - Branderf,Textile Collection,51.86448006,4.24486778,"5, Branderf, Heenvliet, Nissewaard, South Holland, Netherlands, 3218 AC, Netherlands",Reinis - Branderf,250.0,Reinis - Branderf,1987.9,27.23150684931507,426.0,5.835616438356165,Reinis - Branderf,1.9174484052532834,1.0,0.10892602739726029,1
Reinis - Damstraat,Textile Collection,51.85081473,4.331961726,"Damstraat, Centrum, Spijkenisse, Nissewaard, South Holland, Netherlands, 3201 DA, Netherlands",Reinis - Damstraat,250.0,Reinis - Damstraat,9338.58,122.87605263157894,1970.0,25.584415584415584,Reinis - Damstraat,2.0093808630393997,1.0,0.49150421052631577,1
Reinis - Groene Kruisweg,Textile Collection,51.85344674,4.322405969,"Spijkenisse, Rivierabad, 3202 ST Spijkenisse, Netherlands",Reinis - Groene Kruisweg,250.0,Reinis - Groene Kruisweg,5576.85,73.3796052631579,1186.0,15.402597402597403,Reinis - Groene Kruisweg,2.0093808630393997,1.0,0.2935184210526316,1
Reinis - Selma Lagerlofstraat,Textile Collection,51.82799377,4.371531527,"Selma Lagerlöfstraat 2, 3207 MS Spijkenisse, Netherlands",Reinis - Selma Lagerlofstraat,250.0,Reinis - Selma Lagerlofstraat,3733.57,116.6740625,824.0,24.96969696969697,Reinis - Selma Lagerlofstraat,0.853658536585366,1.0,0.46669625000000003,1
Reinis - Groenewoud,Textile Collection,51.83988599,4.338150274,"Groenewoud 6, 3203 AM Spijkenisse, Netherlands",Reinis - Groenewoud,500.0,Reinis - Groenewoud,24585.32,323.49105263157895,5603.0,70.92405063291139,Reinis - Groenewoud,2.0356472795497185,1.0,0.6469821052631579,2
Moskee Arrahma Den Bosch,Textile Collection,51.698422,5.3002619,"Arrahma Moskee, Vogelstraat, Orthenpoort, 's-Hertogenbosch, North Brabant, Netherlands, 5212 VN, Netherlands",Moskee Arrahma Den Bosch,250.0,Moskee Arrahma Den Bosch,4684.51,123.27657894736842,973.0,24.325,Moskee Arrahma Den Bosch,1.024390243902439,1.0,0.49310631578947367,1
Reinis - Rembrandstraat,Textile Collection,51.85644036,4.311247992,"Rembrandtstraat 67, 3202 EM Spijkenisse, Netherlands",Reinis - Rembrandstraat,250.0,Reinis - Rembrandstraat,7966.43,102.13371794871796,1689.0,21.653846153846153,Reinis - Rembrandstraat,2.048780487804878,1.0,0.40853487179487186,1
Reinis - t Plateau,Textile Collection,51.8540415,4.317020124,"'t Plateau 2, 3202 GM Spijkenisse, Netherlands",Reinis - t Plateau,500.0,Reinis - t Plateau,23180.31,301.04298701298706,4957.0,64.37662337662337,Reinis - t Plateau,2.0225140712945593,1.0,0.6020859740259741,2
Reinis- Weegschaal,Textile Collection,51.8422101,4.324284,"Weegschaal, Sterrenkwartier, Spijkenisse, Nissewaard, South Holland, Netherlands, 3204 VJ, Netherlands",Reinis- Weegschaal,250.0,Reinis- Weegschaal,13700.27,171.253375,2885.0,35.617283950617285,Reinis- Weegschaal,2.1144465290806753,1.0,0.6850135,1
Reinis - Vlinderveen,Textile Collection,51.83329718,4.343714936,"Vlinderveen 462, 3205 EM Spijkenisse, Netherlands",Reinis - Vlinderveen,500.0,Reinis - Vlinderveen,14947.84,201.99783783783784,3246.0,43.28,Reinis - Vlinderveen,1.9568480300187618,1.0,0.4039956756756757,2
Reinis - Hoeklaan,Textile Collection,51.84644401,4.321027646,"Blauwvoethoek 42, 3201 SC Spijkenisse, Netherlands",Reinis - Hoeklaan,250.0,Reinis - Hoeklaan,16773.1,115.67655172413792,3682.0,24.87837837837838,Reinis - Hoeklaan,3.8480300187617265,1.0,0.4627062068965517,1
Reinis - Marrewijklaan,Textile Collection,51.84856077,4.327212538,"Marrewijklaan 97, 3201 BH Spijkenisse, Netherlands",Reinis - Marrewijklaan,250.0,Reinis - Marrewijklaan,8071.4,106.20263157894736,1717.0,22.592105263157894,Reinis - Marrewijklaan,1.9962476547842403,1.0,0.42481052631578947,1
Reinis - Fregat,Textile Collection,51.85353952,4.338887137,"Fregat 13, 3201 LG Spijkenisse, Netherlands",Reinis - Fregat,250.0,Reinis - Fregat,13498.68,164.6180487804878,2926.0,35.25301204819277,Reinis - Fregat,2.1669793621013134,1.0,0.6584721951219512,1
Reinis - Klokbekerkreek,Textile Collection,51.82805676,4.327110591,"Rozemarijndonk 33-39, 3206 PM Spijkenisse, Netherlands",Reinis - Klokbekerkreek,500.0,Reinis - Klokbekerkreek,25084.69,309.6875308641975,5718.0,68.07142857142857,Reinis - Klokbekerkreek,2.1669793621013134,1.0,0.6193750617283951,2
Reinis - Winterakker,Textile Collection,51.83394939,4.319275831,"Zomerakker 26, 3206 TH Spijkenisse, Netherlands",Reinis - Winterakker,500.0,Reinis - Winterakker,23847.61,298.095125,5457.0,65.74698795180723,Reinis - Winterakker,2.1407129455909946,1.0,0.59619025,2
Reinis - Rivierlaan,Textile Collection,51.84718882,4.350402868,"Spijkenisse, IJsselstraat, 3207 BT Spijkenisse, Netherlands",Reinis - Rivierlaan,250.0,Reinis - Rivierlaan,12197.23,164.82743243243243,2614.0,34.85333333333333,Reinis - Rivierlaan,1.9568480300187618,1.0,0.6593097297297297,1
Reinis - Hadewychplaats,Textile Collection,51.83392121,4.362969039,"Ida Gerhardtplein 50-8, 3207 KG Spijkenisse, Netherlands",Reinis - Hadewychplaats,500.0,Reinis - Hadewychplaats,51160.88,343.361610738255,11318.0,74.46052631578948,Reinis - Hadewychplaats,3.953095684803002,1.0,0.68672322147651,2
Reinis - Schoollaan,Textile Collection,51.82637586,4.34434645,"Hekelingen, Schoollaan, 3209 AA Hekelingen, Netherlands",Reinis - Schoollaan,250.0,Reinis - Schoollaan,6036.06,81.56837837837838,1359.0,17.649350649350648,Reinis - Schoollaan,1.9831144465290809,1.0,0.3262735135135135,1
Reinis - Milieustraat Mosterweg,Textile Collection,51.8602468,4.2927173,"Stadswerf, 1, Mosterweg, Spijkenisse, Nissewaard, South Holland, Netherlands, 3202 LT, Netherlands",Reinis - Milieustraat Mosterweg,1250.0,Reinis - Milieustraat Mosterweg,86909.71,616.3809219858157,18570.0,136.5441176470588,Reinis - Milieustraat Mosterweg,3.6378986866791747,1.0,0.49310473758865253,5
Reinis - Prinses Ireneplein,Textile Collection,51.82211529,4.286614557,"Beverwijkstraat 10, 3212 LA Simonshaven, Netherlands",Reinis - Prinses Ireneplein,250.0,Reinis - Prinses Ireneplein,3021.93,43.170428571428566,672.0,9.333333333333334,Reinis - Prinses Ireneplein,1.8649155722326456,1.0,0.17268171428571427,1
Reinis - Prinses Julianaplein,Textile Collection,51.86220835,4.259156269,"Pr. Julianaplein 21, 3211 XV Geervliet, Netherlands",Reinis - Prinses Julianaplein,500.0,Reinis - Prinses Julianaplein,5385.24,73.77041095890411,1130.0,15.479452054794521,Reinis - Prinses Julianaplein,1.9174484052532834,1.0,0.1475408219178082,2
Reinis - Meester P.J. Oudweg,Textile Collection,51.8213941,4.259545436,"Meester P.J. Oudweg 13H, 3214 XN Zuidland, Netherlands",Reinis - Meester P.J. Oudweg,500.0,Reinis - Meester P.J. Oudweg,33119.47,228.41013793103448,7312.0,49.4054054054054,Reinis - Meester P.J. Oudweg,3.8480300187617265,1.0,0.45682027586206897,2
Reinis - Gemeenlandsedijk Zuid,Textile Collection,51.84811671,4.246557851,"Gemeenlandsedijk Zuid 23, 3216 AH Abbenbroek, Netherlands",Reinis - Gemeenlandsedijk Zuid,500.0,Reinis - Gemeenlandsedijk Zuid,6945.64,95.14575342465754,1492.0,20.438356164383563,Reinis - Gemeenlandsedijk Zuid,1.9174484052532834,1.0,0.1902915068493151,2
