Date,Operation,Service Point,Material,Actual Amount (Item),Item UOM
2025-06-04 00:00:00,Textile Collection,ISN Ulu Bergen op zoom,Bag Number,84.0,pcs
2025-06-04 00:00:00,Textile Collection,ISN Veghel Selimiye,Bag Number,130.0,pcs
2025-06-04 00:00:00,Textile Collection,KBS Nobelaer,Bag Number,39.0,pcs
2025-06-04 00:00:00,Textile Collection,Kerk Stellendam,Bag Number,75.0,pcs
2025-06-04 00:00:00,Textile Collection,Kringloop Zeeland Serooskerke,Bag Number,204.0,pcs
2025-06-04 00:00:00,Textile Collection,Moskee Arrahma Den Bosch,Bag Number,37.0,pcs
2025-06-04 00:00:00,Textile Collection,OBS De Tiende Penning,Bag Number,24.0,pcs
2025-06-04 00:00:00,Textile Collection,OBS Die Heenetrecht,Bag Number,19.0,pcs
2025-06-04 00:00:00,Textile Collection,Reakt,Bag Number,0.0,pcs
2025-06-04 00:00:00,Textile Collection,Reinis - Branderf,Bag Number,13.0,pcs
2025-06-04 00:00:00,Textile Collection,Reinis - Gemeenlandsedijk Zuid,Bag Number,14.0,pcs
2025-06-04 00:00:00,Textile Collection,Reinis - Nico de Regtplein,Bag Number,75.0,pcs
2025-06-04 00:00:00,Textile Collection,Reinis - Prinses Julianaplein,Bag Number,15.0,pcs
2025-06-04 00:00:00,Textile Collection,School met de Bijbel,Bag Number,39.0,pcs
2025-06-04 00:00:00,Textile Collection,Stichting Turkse Gemeenschap Mevlana Eindhoven,Bag Number,20.0,pcs
2025-06-04 00:00:00,Textile Collection,Terre des Hommes Den Bosch,Bag Number,26.0,pcs
2025-06-04 00:00:00,Textile Collection,Terre des Hommes Eindhoven,Bag Number,37.0,pcs
2025-06-04 00:00:00,Textile Collection,Verkoopschuur Grijpskerke Kringloop,Bag Number,49.0,pcs
2025-06-04 00:00:00,Textile Collection,VV Nieuwenhoorn,Bag Number,15.0,pcs
2025-06-04 00:00:00,Textile Collection,Archipelschool De Omnibus,Bag Weight,106.51,kg
2025-06-04 00:00:00,Textile Collection,Archipelschool Het Element,Bag Weight,183.2,kg
2025-06-04 00:00:00,Textile Collection,Archipelschool Tweemaster-kameleon,Bag Weight,136.33,kg
2025-06-04 00:00:00,Textile Collection,Basisschool de Hoogakker,Bag Weight,251.26,kg
2025-06-04 00:00:00,Textile Collection,Basisschool Stellegors,Bag Weight,103.64,kg
2025-06-04 00:00:00,Textile Collection,BS Willibrordus Esch,Bag Weight,628.16,kg
2025-06-04 00:00:00,Textile Collection,De Achtbaan Caenlaan,Bag Weight,114.21,kg
2025-06-04 00:00:00,Textile Collection,De Brielse Veste,Bag Weight,78.77,kg
2025-06-04 00:00:00,Textile Collection,De Lonneboot,Bag Weight,51.12,kg
2025-06-04 00:00:00,Textile Collection,De Talisman,Bag Weight,502.53,kg
2025-06-04 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Weight,102.79,kg
2025-06-04 00:00:00,Textile Collection,Dierentehuis 's-Hertogenbosch,Bag Weight,97.08,kg
2025-06-04 00:00:00,Textile Collection,Emmaus Eindhoven,Bag Weight,0.0,kg
2025-06-04 00:00:00,Textile Collection,ISN Ahmet Yesevi Oosterhout,Bag Weight,628.16,kg
2025-06-04 00:00:00,Textile Collection,ISN Eyup Sultan Hellevoetsluis,Bag Weight,178.26,kg
2025-06-04 00:00:00,Textile Collection,ISN Haci Bayram Veli Drunen,Bag Weight,85.66,kg
2025-06-04 00:00:00,Textile Collection,ISN Mescid-i Kuba Best,Bag Weight,342.63,kg
2025-06-04 00:00:00,Textile Collection,ISN Orhan Gazi 's-Hertogenbosch,Bag Weight,159.89,kg
2025-06-04 00:00:00,Textile Collection,ISN Ulu Bergen op zoom,Bag Weight,357.87,kg
2025-06-04 00:00:00,Textile Collection,ISN Veghel Selimiye,Bag Weight,742.37,kg
2025-06-04 00:00:00,Textile Collection,KBS Nobelaer,Bag Weight,161.68,kg
2025-06-04 00:00:00,Textile Collection,Kerk Stellendam,Bag Weight,310.92,kg
2025-06-04 00:00:00,Textile Collection,Kringloop Zeeland Serooskerke,Bag Weight,869.11,kg
2025-06-04 00:00:00,Textile Collection,Moskee Arrahma Den Bosch,Bag Weight,211.29,kg
2025-06-04 00:00:00,Textile Collection,OBS De Tiende Penning,Bag Weight,99.5,kg
2025-06-04 00:00:00,Textile Collection,OBS Die Heenetrecht,Bag Weight,80.95,kg
2025-06-04 00:00:00,Textile Collection,Reakt,Bag Weight,0.0,kg
2025-06-04 00:00:00,Textile Collection,Reinis - Branderf,Bag Weight,53.89,kg
2025-06-04 00:00:00,Textile Collection,Reinis - Gemeenlandsedijk Zuid,Bag Weight,58.04,kg
2025-06-04 00:00:00,Textile Collection,Reinis - Nico de Regtplein,Bag Weight,310.92,kg
2025-06-04 00:00:00,Textile Collection,Reinis - Prinses Julianaplein,Bag Weight,62.18,kg
2025-06-04 00:00:00,Textile Collection,School met de Bijbel,Bag Weight,166.15,kg
2025-06-04 00:00:00,Textile Collection,Stichting Turkse Gemeenschap Mevlana Eindhoven,Bag Weight,114.21,kg
2025-06-04 00:00:00,Textile Collection,Terre des Hommes Den Bosch,Bag Weight,148.47,kg
2025-06-04 00:00:00,Textile Collection,Terre des Hommes Eindhoven,Bag Weight,211.29,kg
2025-06-04 00:00:00,Textile Collection,Verkoopschuur Grijpskerke Kringloop,Bag Weight,208.76,kg
2025-06-04 00:00:00,Textile Collection,VV Nieuwenhoorn,Bag Weight,62.18,kg
2025-06-05 00:00:00,Textile Collection,BSO Blauwe Lijn,Bag Number,0.0,pcs
2025-06-05 00:00:00,Textile Collection,De Fontein,Bag Number,14.0,pcs
2025-06-05 00:00:00,Textile Collection,Dorpsschool De Bron,Bag Number,19.0,pcs
2025-06-05 00:00:00,Textile Collection,Drielinden,Bag Number,13.0,pcs
2025-06-05 00:00:00,Textile Collection,Fridtjof Nansen,Bag Number,9.0,pcs
2025-06-05 00:00:00,Textile Collection,Gereformeerde Kerk Woubrugge,Bag Number,15.0,pcs
2025-06-05 00:00:00,Textile Collection,Goede Herderkerk,Bag Number,93.0,pcs
2025-06-05 00:00:00,Textile Collection,IKC Kleurrijk,Bag Number,15.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Number,94.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Emir Sultan Amsterdam,Bag Number,46.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Haci Bayram Amsterdam,Bag Number,160.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Kocatepe Rotterdam,Bag Number,79.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Laleli Rotterdam,Bag Number,83.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Mevlana Rotterdam,Bag Number,129.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Oranje Kultur Merkezi Zoetermeer,Bag Number,72.0,pcs
2025-06-05 00:00:00,Textile Collection,ISN Sultan Ahmet Delft,Bag Number,41.0,pcs
2025-06-05 00:00:00,Textile Collection,Koos Meindersschool,Bag Number,15.0,pcs
2025-06-05 00:00:00,Textile Collection,Kringloopcentrum Zuidoost,Bag Number,0.0,pcs
2025-06-05 00:00:00,Textile Collection,Landzigt,Bag Number,9.0,pcs
2025-06-05 00:00:00,Textile Collection,Middin Den Haag,Bag Number,83.0,pcs
2025-06-05 00:00:00,Textile Collection,Moskee Ar-Rahman,Bag Number,21.0,pcs
2025-06-05 00:00:00,Textile Collection,Moskee Ayasofya milli gorus Amsterdam,Bag Number,39.0,pcs
2025-06-05 00:00:00,Textile Collection,Moskee Eyup Sultan Amsterdam,Bag Number,16.0,pcs
2025-06-05 00:00:00,Textile Collection,OG Heldringschool,Bag Number,12.0,pcs
2025-06-05 00:00:00,Textile Collection,Op den Dijk,Bag Number,15.0,pcs
2025-06-05 00:00:00,Textile Collection,Schildershoeve,Bag Number,15.0,pcs
2025-06-05 00:00:00,Textile Collection,Sint Jozefschool,Bag Number,12.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Birlik Rotterdam,Bag Number,43.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Huis van de wijk De Nieuwe Nachtegaal,Bag Number,32.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Islamic Relief Nederland,Bag Number,50.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Islamitisch Centrum Nieuw West - Slotermeer,Bag Number,9.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Kumbet Amsterdam,Bag Number,15.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Mescidi Ravza Rotterdam,Bag Number,139.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Regenboog Amsterdam,Bag Number,0.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Sein Cruquius,Bag Number,19.0,pcs
2025-06-05 00:00:00,Textile Collection,Stichting Sein Heemstede,Bag Number,3.0,pcs
2025-06-05 00:00:00,Textile Collection,SWS De Wereldweide,Bag Number,15.0,pcs
2025-06-05 00:00:00,Textile Collection,t Waaygat,Bag Number,19.0,pcs
2025-06-05 00:00:00,Textile Collection,Tamarschool,Bag Number,13.0,pcs
2025-06-05 00:00:00,Textile Collection,Terres des Hommes Pijnacker,Bag Number,93.0,pcs
2025-06-05 00:00:00,Textile Collection,"Valeriusplein 12, Alphen aan den Rijn",Bag Number,5.0,pcs
2025-06-05 00:00:00,Textile Collection,Widar,Bag Number,25.0,pcs
2025-06-05 00:00:00,Textile Collection,BSO Blauwe Lijn,Bag Weight,0.0,kg
2025-06-05 00:00:00,Textile Collection,De Fontein,Bag Weight,68.88,kg
2025-06-05 00:00:00,Textile Collection,Dorpsschool De Bron,Bag Weight,85.87,kg
2025-06-05 00:00:00,Textile Collection,Drielinden,Bag Weight,58.75,kg
2025-06-05 00:00:00,Textile Collection,Fridtjof Nansen,Bag Weight,40.68,kg
2025-06-05 00:00:00,Textile Collection,Gereformeerde Kerk Woubrugge,Bag Weight,73.8,kg
2025-06-05 00:00:00,Textile Collection,Goede Herderkerk,Bag Weight,382.58,kg
2025-06-05 00:00:00,Textile Collection,IKC Kleurrijk,Bag Weight,67.79,kg
2025-06-05 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Weight,424.84,kg
2025-06-05 00:00:00,Textile Collection,ISN Emir Sultan Amsterdam,Bag Weight,226.33,kg
2025-06-05 00:00:00,Textile Collection,ISN Haci Bayram Amsterdam,Bag Weight,787.24,kg
2025-06-05 00:00:00,Textile Collection,ISN Kocatepe Rotterdam,Bag Weight,324.98,kg
2025-06-05 00:00:00,Textile Collection,ISN Laleli Rotterdam,Bag Weight,341.44,kg
2025-06-05 00:00:00,Textile Collection,ISN Mevlana Rotterdam,Bag Weight,530.67,kg
2025-06-05 00:00:00,Textile Collection,ISN Oranje Kultur Merkezi Zoetermeer,Bag Weight,325.41,kg
2025-06-05 00:00:00,Textile Collection,ISN Sultan Ahmet Delft,Bag Weight,185.3,kg
2025-06-05 00:00:00,Textile Collection,Koos Meindersschool,Bag Weight,67.79,kg
2025-06-05 00:00:00,Textile Collection,Kringloopcentrum Zuidoost,Bag Weight,0.0,kg
2025-06-05 00:00:00,Textile Collection,Landzigt,Bag Weight,40.68,kg
2025-06-05 00:00:00,Textile Collection,Middin Den Haag,Bag Weight,375.12,kg
2025-06-05 00:00:00,Textile Collection,Moskee Ar-Rahman,Bag Weight,103.33,kg
2025-06-05 00:00:00,Textile Collection,Moskee Ayasofya milli gorus Amsterdam,Bag Weight,191.89,kg
2025-06-05 00:00:00,Textile Collection,Moskee Eyup Sultan Amsterdam,Bag Weight,78.72,kg
2025-06-05 00:00:00,Textile Collection,OG Heldringschool,Bag Weight,54.23,kg
2025-06-05 00:00:00,Textile Collection,Op den Dijk,Bag Weight,67.79,kg
2025-06-05 00:00:00,Textile Collection,Schildershoeve,Bag Weight,67.79,kg
2025-06-05 00:00:00,Textile Collection,Sint Jozefschool,Bag Weight,59.04,kg
2025-06-05 00:00:00,Textile Collection,Stichting Birlik Rotterdam,Bag Weight,176.89,kg
2025-06-05 00:00:00,Textile Collection,Stichting Huis van de wijk De Nieuwe Nachtegaal,Bag Weight,131.64,kg
2025-06-05 00:00:00,Textile Collection,Stichting Islamic Relief Nederland,Bag Weight,246.01,kg
2025-06-05 00:00:00,Textile Collection,Stichting Islamitisch Centrum Nieuw West - Slotermeer,Bag Weight,44.28,kg
2025-06-05 00:00:00,Textile Collection,Stichting Kumbet Amsterdam,Bag Weight,73.8,kg
2025-06-05 00:00:00,Textile Collection,Stichting Mescidi Ravza Rotterdam,Bag Weight,571.81,kg
2025-06-05 00:00:00,Textile Collection,Stichting Regenboog Amsterdam,Bag Weight,0.0,kg
2025-06-05 00:00:00,Textile Collection,Stichting Sein Cruquius,Bag Weight,93.49,kg
2025-06-05 00:00:00,Textile Collection,Stichting Sein Heemstede,Bag Weight,14.76,kg
2025-06-05 00:00:00,Textile Collection,SWS De Wereldweide,Bag Weight,73.8,kg
2025-06-05 00:00:00,Textile Collection,t Waaygat,Bag Weight,85.87,kg
2025-06-05 00:00:00,Textile Collection,Tamarschool,Bag Weight,58.75,kg
2025-06-05 00:00:00,Textile Collection,Terres des Hommes Pijnacker,Bag Weight,420.32,kg
2025-06-05 00:00:00,Textile Collection,"Valeriusplein 12, Alphen aan den Rijn",Bag Weight,24.6,kg
2025-06-05 00:00:00,Textile Collection,Widar,Bag Weight,112.99,kg
2025-06-06 00:00:00,Textile Collection,Basisschool Radewijnsz,Bag Number,21.0,pcs
2025-06-06 00:00:00,Textile Collection,Blauwe Aventurijn,Bag Number,18.0,pcs
2025-06-06 00:00:00,Textile Collection,"de Olmen 17, 2661AT te Bergschenhoek",Bag Number,2.0,pcs
2025-06-06 00:00:00,Textile Collection,De Regenboog,Bag Number,23.0,pcs
2025-06-06 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Number,0.0,pcs
2025-06-06 00:00:00,Textile Collection,Ecokring Houten,Bag Number,100.0,pcs
2025-06-06 00:00:00,Textile Collection,Emmaus Overvecht,Bag Number,100.0,pcs
2025-06-06 00:00:00,Textile Collection,IKC Wereldwijs,Bag Number,0.0,pcs
2025-06-06 00:00:00,Textile Collection,ISN Anadolu Leerdam,Bag Number,88.0,pcs
2025-06-06 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,59.0,pcs
2025-06-06 00:00:00,Textile Collection,ISN Mimar Sinan Leiden,Bag Number,104.0,pcs
2025-06-06 00:00:00,Textile Collection,Jenaplanschool de Waterval,Bag Number,41.0,pcs
2025-06-06 00:00:00,Textile Collection,Kerksingel 3A Berkel en Rodenrijs,Bag Number,5.0,pcs
2025-06-06 00:00:00,Textile Collection,Mili Gorus Zaandam,Bag Number,32.0,pcs
2025-06-06 00:00:00,Textile Collection,Milli gorus Fatih Haarlem,Bag Number,59.0,pcs
2025-06-06 00:00:00,Textile Collection,Moskee Fatih Sultan Leiden,Bag Number,24.0,pcs
2025-06-06 00:00:00,Textile Collection,Moskee Furkan Haarlem,Bag Number,34.0,pcs
2025-06-06 00:00:00,Textile Collection,Reinis - Fregat,Bag Number,42.0,pcs
2025-06-06 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,102.0,pcs
2025-06-06 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,35.0,pcs
2025-06-06 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,81.0,pcs
2025-06-06 00:00:00,Textile Collection,Reinis - Rivierlaan,Bag Number,34.0,pcs
2025-06-06 00:00:00,Textile Collection,Reinis - Vlinderveen,Bag Number,35.0,pcs
2025-06-06 00:00:00,Textile Collection,Sint Jan Baptist,Bag Number,25.0,pcs
2025-06-06 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Number,53.0,pcs
2025-06-06 00:00:00,Textile Collection,Stichting Sociaal Centrum De Brug Leerdam,Bag Number,0.0,pcs
2025-06-06 00:00:00,Textile Collection,Van Asch van Wijckschool,Bag Number,45.0,pcs
2025-06-06 00:00:00,Textile Collection,Voorwegschool,Bag Number,21.0,pcs
2025-06-06 00:00:00,Textile Collection,Waldorf aan Zee,Bag Number,19.0,pcs
2025-06-06 00:00:00,Textile Collection,Wawollie Utrecht,Bag Number,80.0,pcs
2025-06-06 00:00:00,Textile Collection,Weggeefwinkel Leiden,Bag Number,25.0,pcs
2025-06-06 00:00:00,Textile Collection,Basisschool Radewijnsz,Bag Weight,113.94,kg
2025-06-06 00:00:00,Textile Collection,Blauwe Aventurijn,Bag Weight,97.66,kg
2025-06-06 00:00:00,Textile Collection,"de Olmen 17, 2661AT te Bergschenhoek",Bag Weight,8.89,kg
2025-06-06 00:00:00,Textile Collection,De Regenboog,Bag Weight,102.22,kg
2025-06-06 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Weight,0.0,kg
2025-06-06 00:00:00,Textile Collection,Ecokring Houten,Bag Weight,542.55,kg
2025-06-06 00:00:00,Textile Collection,Emmaus Overvecht,Bag Weight,542.55,kg
2025-06-06 00:00:00,Textile Collection,IKC Wereldwijs,Bag Weight,0.0,kg
2025-06-06 00:00:00,Textile Collection,ISN Anadolu Leerdam,Bag Weight,477.45,kg
2025-06-06 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Weight,320.11,kg
2025-06-06 00:00:00,Textile Collection,ISN Mimar Sinan Leiden,Bag Weight,462.22,kg
2025-06-06 00:00:00,Textile Collection,Jenaplanschool de Waterval,Bag Weight,182.22,kg
2025-06-06 00:00:00,Textile Collection,Kerksingel 3A Berkel en Rodenrijs,Bag Weight,22.22,kg
2025-06-06 00:00:00,Textile Collection,Mili Gorus Zaandam,Bag Weight,142.22,kg
2025-06-06 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Weight,700.0,kg
2025-06-06 00:00:00,Textile Collection,Milli gorus Fatih Haarlem,Bag Weight,262.22,kg
2025-06-06 00:00:00,Textile Collection,Moskee Fatih Sultan Leiden,Bag Weight,106.67,kg
2025-06-06 00:00:00,Textile Collection,Moskee Furkan Haarlem,Bag Weight,151.11,kg
2025-06-06 00:00:00,Textile Collection,Reinis - Fregat,Bag Weight,188.94,kg
2025-06-06 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Weight,458.84,kg
2025-06-06 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Weight,157.45,kg
2025-06-06 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Weight,364.38,kg
2025-06-06 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Weight,960.0,kg
2025-06-06 00:00:00,Textile Collection,Reinis - Rivierlaan,Bag Weight,152.95,kg
2025-06-06 00:00:00,Textile Collection,Reinis - Vlinderveen,Bag Weight,157.45,kg
2025-06-06 00:00:00,Textile Collection,Sint Jan Baptist,Bag Weight,111.11,kg
2025-06-06 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,287.55,kg
2025-06-06 00:00:00,Textile Collection,Stichting Sociaal Centrum De Brug Leerdam,Bag Weight,0.0,kg
2025-06-06 00:00:00,Textile Collection,Van Asch van Wijckschool,Bag Weight,244.15,kg
2025-06-06 00:00:00,Textile Collection,Voorwegschool,Bag Weight,93.33,kg
2025-06-06 00:00:00,Textile Collection,Waldorf aan Zee,Bag Weight,84.44,kg
2025-06-06 00:00:00,Textile Collection,Wawollie Utrecht,Bag Weight,434.04,kg
2025-06-06 00:00:00,Textile Collection,Weggeefwinkel Leiden,Bag Weight,111.11,kg
2025-06-07 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Number,195.0,pcs
2025-06-07 00:00:00,Textile Collection,Droppie Bos en Lommer,Bag Number,41.0,pcs
2025-06-07 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Weight,941.95,kg
2025-06-07 00:00:00,Textile Collection,Droppie Bos en Lommer,Bag Weight,198.05,kg
2025-06-09 00:00:00,Textile Collection,Albert Plesman IKC,Bag Number,0.0,pcs
2025-06-09 00:00:00,Textile Collection,Aldi Nieuwerkerk,Bag Number,0.0,pcs
2025-06-09 00:00:00,Textile Collection,Dakpark school,Bag Number,41.0,pcs
2025-06-09 00:00:00,Textile Collection,Daltonschool de Vijfster,Bag Number,45.0,pcs
2025-06-09 00:00:00,Textile Collection,De Bergse veld school,Bag Number,12.0,pcs
2025-06-09 00:00:00,Textile Collection,De Kleine Prins Rotterdam,Bag Number,35.0,pcs
2025-06-09 00:00:00,Textile Collection,Droppie Smaragdplein,Bag Number,0.0,pcs
2025-06-09 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,51.0,pcs
2025-06-09 00:00:00,Textile Collection,Kerk Pernis - Burg. van Esstraat 46,Bag Number,29.0,pcs
2025-06-09 00:00:00,Textile Collection,Kerk Pernis - Ring 1,Bag Number,25.0,pcs
2025-06-09 00:00:00,Textile Collection,Klaver-Heijplaat,Bag Number,24.0,pcs
2025-06-09 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Number,37.0,pcs
2025-06-09 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Number,33.0,pcs
2025-06-09 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Number,24.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Number,39.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Number,62.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Number,39.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Number,41.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Number,76.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Number,80.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Number,54.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Julianaplein 4,Bag Number,17.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Kerkplein 4,Bag Number,24.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Number,32.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Number,95.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Number,79.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Number,24.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Number,39.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Number,0.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Number,42.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Number,50.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Number,53.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Vlierstraat 16,Bag Number,29.0,pcs
2025-06-09 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Number,41.0,pcs
2025-06-09 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Number,22.0,pcs
2025-06-09 00:00:00,Textile Collection,OBS de Waterlelie,Bag Number,14.0,pcs
2025-06-09 00:00:00,Textile Collection,Over de Slinge Krabbendijkestraat 243,Bag Number,23.0,pcs
2025-06-09 00:00:00,Textile Collection,Over de Slinge Sommelsdijkstraat 19,Bag Number,0.0,pcs
2025-06-09 00:00:00,Textile Collection,Park16hoven Tinbergenlaan 50,Bag Number,45.0,pcs
2025-06-09 00:00:00,Textile Collection,Park16hoven Woensdrechtstraat 9,Bag Number,3.0,pcs
2025-06-09 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Number,83.0,pcs
2025-06-09 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,95.0,pcs
2025-06-09 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,34.0,pcs
2025-06-09 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Number,91.0,pcs
2025-06-09 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,29.0,pcs
2025-06-09 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Number,5.0,pcs
